order_id,customer_id,order_date,total_amount,order_level_payment_status,product_id,product_name,category,price,payment_id,payment_method,transaction_payment_status
3923,1126,2025-11-15 00:39:13,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4223,Bank Transfer,Refunded
3924,1188,2025-11-15 00:39:14,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,4224,PayPal,Pending
3925,1237,2025-11-15 00:39:15,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4225,Credit Card,Refunded
3926,1039,2025-11-15 00:39:16,10.00,Paid,208,Reading Light,Books,10.00,4226,PayPal,Completed
3927,1190,2025-11-15 00:39:17,45.00,Pending,210,Running Shoes,Apparel,45.00,4227,Credit Card,Pending
3928,1086,2025-11-15 00:39:18,30.00,Pending,202,Wireless Mouse,Electronics,30.00,4228,Bank Transfer,Pending
3929,1129,2025-11-15 00:39:19,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4229,Credit Card,Refunded
3930,1301,2025-11-15 00:39:20,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,4230,Credit Card,Refunded
3931,1368,2025-11-15 00:39:21,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4231,Credit Card,Completed
3932,1368,2025-11-15 00:39:22,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,4232,Bank Transfer,Refunded
3933,1368,2025-11-15 00:39:23,45.00,Pending,210,Running Shoes,Apparel,45.00,4233,Credit Card,Pending
3934,1369,2025-11-15 00:39:24,25.00,Pending,212,Yoga Mat,Sports,25.00,4234,Bank Transfer,Pending
3935,1369,2025-11-15 00:39:25,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4235,Credit Card,Pending
3936,1369,2025-11-15 00:39:26,80.00,Paid,211,Blender,Home Goods,80.00,4236,PayPal,Completed
3937,1368,2025-11-15 00:39:27,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,4237,Credit Card,Pending
3938,1368,2025-11-15 00:39:28,10.00,Paid,208,Reading Light,Books,10.00,4238,PayPal,Completed
3939,1369,2025-11-15 00:39:29,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,4239,Bank Transfer,Pending
3940,1369,2025-11-15 00:39:30,45.00,Refunded,210,Running Shoes,Apparel,45.00,4240,PayPal,Refunded
3941,1294,2025-11-15 00:42:02,80.00,Refunded,211,Blender,Home Goods,80.00,4241,Credit Card,Refunded
3942,1164,2025-11-15 00:42:03,45.00,Refunded,210,Running Shoes,Apparel,45.00,4242,PayPal,Refunded
3943,1144,2025-11-15 00:42:04,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,4243,Bank Transfer,Pending
3944,1042,2025-11-15 00:42:05,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,4244,Bank Transfer,Pending
3945,1036,2025-11-15 00:42:06,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4245,PayPal,Completed
3946,1097,2025-11-15 00:42:07,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4246,Credit Card,Completed
3947,1250,2025-11-15 00:42:08,1200.00,Pending,201,Laptop,Electronics,1200.00,4247,PayPal,Pending
3948,1076,2025-11-15 00:42:09,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,4248,PayPal,Completed
3949,1065,2025-11-15 00:42:10,75.50,Pending,206,Espresso Machine,Home Goods,75.50,4249,Bank Transfer,Pending
3950,1099,2025-11-15 00:42:11,45.00,Paid,210,Running Shoes,Apparel,45.00,4250,PayPal,Completed
3951,1313,2025-11-15 00:42:12,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,4251,PayPal,Pending
3952,1325,2025-11-15 00:42:13,350.00,Pending,213,Gaming Monitor,Electronics,350.00,4252,Credit Card,Pending
3953,1316,2025-11-15 00:42:14,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,4253,PayPal,Pending
3954,1217,2025-11-15 00:42:15,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4254,Credit Card,Pending
3955,1118,2025-11-15 00:42:16,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4255,Bank Transfer,Pending
3956,1059,2025-11-15 00:42:17,45.00,Pending,210,Running Shoes,Apparel,45.00,4256,PayPal,Pending
3957,1299,2025-11-15 00:42:18,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4257,Credit Card,Completed
3958,1357,2025-11-15 00:42:19,75.50,Paid,206,Espresso Machine,Home Goods,75.50,4258,Bank Transfer,Completed
3959,1327,2025-11-15 00:42:20,45.00,Refunded,210,Running Shoes,Apparel,45.00,4259,Bank Transfer,Refunded
3960,1041,2025-11-15 00:42:21,80.00,Paid,211,Blender,Home Goods,80.00,4260,Credit Card,Completed
3961,1370,2025-11-15 00:42:22,25.00,Refunded,212,Yoga Mat,Sports,25.00,4261,Credit Card,Refunded
3962,1370,2025-11-15 00:42:23,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4262,Credit Card,Refunded
3963,1370,2025-11-15 00:42:24,120.00,Pending,209,Smartwatch,Electronics,120.00,4263,PayPal,Pending
3964,1370,2025-11-15 00:42:25,45.00,Pending,210,Running Shoes,Apparel,45.00,4264,PayPal,Pending
3965,1371,2025-11-15 00:42:26,45.00,Pending,210,Running Shoes,Apparel,45.00,4265,Credit Card,Pending
3966,1370,2025-11-15 00:42:27,80.00,Paid,211,Blender,Home Goods,80.00,4266,PayPal,Completed
3967,1371,2025-11-15 00:42:28,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4267,Credit Card,Completed
3968,1371,2025-11-15 00:42:29,120.00,Refunded,209,Smartwatch,Electronics,120.00,4268,PayPal,Refunded
3969,1371,2025-11-15 00:42:30,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,4269,PayPal,Refunded
3970,1371,2025-11-15 00:42:31,75.50,Pending,206,Espresso Machine,Home Goods,75.50,4270,Bank Transfer,Pending
3971,1152,2025-11-15 00:45:02,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4271,PayPal,Refunded
3972,1147,2025-11-15 00:45:03,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4272,PayPal,Completed
3973,1037,2025-11-15 00:45:04,1200.00,Paid,201,Laptop,Electronics,1200.00,4273,Credit Card,Completed
3974,1192,2025-11-15 00:45:05,25.00,Refunded,212,Yoga Mat,Sports,25.00,4274,Credit Card,Refunded
3975,1195,2025-11-15 00:45:06,25.00,Pending,212,Yoga Mat,Sports,25.00,4275,PayPal,Pending
3976,1026,2025-11-15 00:45:07,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,4276,Credit Card,Pending
3977,1364,2025-11-15 00:45:08,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,4277,Credit Card,Completed
3978,1072,2025-11-15 00:45:09,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,4278,PayPal,Pending
3979,1062,2025-11-15 00:45:10,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4279,Bank Transfer,Refunded
3980,1062,2025-11-15 00:45:11,80.00,Refunded,211,Blender,Home Goods,80.00,4280,PayPal,Refunded
3981,1269,2025-11-15 00:45:12,45.00,Paid,210,Running Shoes,Apparel,45.00,4281,Bank Transfer,Completed
3982,1321,2025-11-15 00:45:13,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4282,Credit Card,Refunded
3983,1242,2025-11-15 00:45:14,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4283,PayPal,Pending
3984,1020,2025-11-15 00:45:15,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,4284,Bank Transfer,Completed
3985,1171,2025-11-15 00:45:16,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,4285,PayPal,Completed
3986,1260,2025-11-15 00:45:17,45.00,Paid,210,Running Shoes,Apparel,45.00,4286,Credit Card,Completed
3987,1043,2025-11-15 00:45:18,25.00,Refunded,212,Yoga Mat,Sports,25.00,4287,PayPal,Refunded
3988,1142,2025-11-15 00:45:19,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4288,Credit Card,Completed
3989,1190,2025-11-15 00:45:20,30.00,Pending,202,Wireless Mouse,Electronics,30.00,4289,Credit Card,Pending
3990,1364,2025-11-15 00:45:21,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,4290,Bank Transfer,Refunded
3991,1374,2025-11-15 00:45:22,10.00,Paid,208,Reading Light,Books,10.00,4291,Credit Card,Completed
3992,1372,2025-11-15 00:45:23,10.00,Pending,208,Reading Light,Books,10.00,4292,Credit Card,Pending
3993,1374,2025-11-15 00:45:24,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,4293,Bank Transfer,Refunded
3994,1372,2025-11-15 00:45:25,80.00,Pending,211,Blender,Home Goods,80.00,4294,PayPal,Pending
3995,1372,2025-11-15 00:45:26,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,4295,Credit Card,Refunded
3996,1373,2025-11-15 00:45:27,45.00,Paid,210,Running Shoes,Apparel,45.00,4296,PayPal,Completed
3997,1374,2025-11-15 00:45:28,45.00,Paid,210,Running Shoes,Apparel,45.00,4297,Bank Transfer,Completed
3998,1374,2025-11-15 00:45:29,350.00,Pending,213,Gaming Monitor,Electronics,350.00,4298,PayPal,Pending
3999,1374,2025-11-15 00:45:30,80.00,Paid,211,Blender,Home Goods,80.00,4299,PayPal,Completed
4000,1373,2025-11-15 00:45:31,10.00,Pending,208,Reading Light,Books,10.00,4300,PayPal,Pending
4001,1365,2025-11-15 00:48:01,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4301,Bank Transfer,Completed
4002,1197,2025-11-15 00:48:02,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,4302,Credit Card,Completed
4003,1183,2025-11-15 00:48:03,10.00,Pending,208,Reading Light,Books,10.00,4303,Credit Card,Pending
4004,1110,2025-11-15 00:48:04,45.00,Refunded,210,Running Shoes,Apparel,45.00,4304,Credit Card,Refunded
4005,1289,2025-11-15 00:48:05,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,4305,Bank Transfer,Refunded
4006,1203,2025-11-15 00:48:06,10.00,Refunded,208,Reading Light,Books,10.00,4306,Credit Card,Refunded
4007,1110,2025-11-15 00:48:07,25.00,Paid,212,Yoga Mat,Sports,25.00,4307,Bank Transfer,Completed
4008,1024,2025-11-15 00:48:08,30.00,Paid,202,Wireless Mouse,Electronics,30.00,4308,Credit Card,Completed
4009,1241,2025-11-15 00:48:09,45.00,Refunded,210,Running Shoes,Apparel,45.00,4309,Bank Transfer,Refunded
4010,1067,2025-11-15 00:48:10,80.00,Refunded,211,Blender,Home Goods,80.00,4310,PayPal,Refunded
4011,1182,2025-11-15 00:48:11,120.00,Refunded,209,Smartwatch,Electronics,120.00,4311,Bank Transfer,Refunded
4012,1366,2025-11-15 00:48:12,75.50,Paid,206,Espresso Machine,Home Goods,75.50,4312,Credit Card,Completed
4013,1165,2025-11-15 00:48:13,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,4313,Bank Transfer,Refunded
4014,1051,2025-11-15 00:48:14,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,4314,PayPal,Refunded
4015,1190,2025-11-15 00:48:15,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,4315,PayPal,Refunded
4016,1113,2025-11-15 00:48:16,30.00,Paid,202,Wireless Mouse,Electronics,30.00,4316,PayPal,Completed
4017,1314,2025-11-15 00:48:17,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,4317,PayPal,Refunded
4018,1009,2025-11-15 00:48:18,30.00,Paid,202,Wireless Mouse,Electronics,30.00,4318,Bank Transfer,Completed
4019,1371,2025-11-15 00:48:19,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4319,Credit Card,Refunded
4020,1199,2025-11-15 00:48:20,120.00,Paid,209,Smartwatch,Electronics,120.00,4320,PayPal,Completed
4021,1376,2025-11-15 00:48:21,25.00,Refunded,212,Yoga Mat,Sports,25.00,4321,Credit Card,Refunded
4022,1375,2025-11-15 00:48:22,80.00,Refunded,211,Blender,Home Goods,80.00,4322,Credit Card,Refunded
4023,1375,2025-11-15 00:48:23,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4323,Bank Transfer,Completed
4024,1375,2025-11-15 00:48:24,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,4324,Credit Card,Pending
4025,1375,2025-11-15 00:48:25,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4325,Credit Card,Pending
4026,1375,2025-11-15 00:48:26,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4326,Credit Card,Completed
4027,1376,2025-11-15 00:48:27,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4327,PayPal,Completed
4028,1375,2025-11-15 00:48:28,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,4328,PayPal,Refunded
4029,1375,2025-11-15 00:48:29,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,4329,PayPal,Completed
4030,1376,2025-11-15 00:48:30,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4330,Bank Transfer,Pending
4031,1351,2025-11-15 00:51:02,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,4331,PayPal,Completed
4032,1372,2025-11-15 00:51:03,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,4332,Bank Transfer,Pending
4033,1259,2025-11-15 00:51:04,45.00,Refunded,210,Running Shoes,Apparel,45.00,4333,Bank Transfer,Refunded
4034,1074,2025-11-15 00:51:05,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,4334,Credit Card,Pending
4035,1138,2025-11-15 00:51:06,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,4335,PayPal,Refunded
4036,1028,2025-11-15 00:51:07,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,4336,Credit Card,Refunded
4037,1032,2025-11-15 00:51:08,45.00,Pending,210,Running Shoes,Apparel,45.00,4337,PayPal,Pending
4038,1333,2025-11-15 00:51:09,75.50,Pending,206,Espresso Machine,Home Goods,75.50,4338,Bank Transfer,Pending
4039,1204,2025-11-15 00:51:10,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4339,Bank Transfer,Refunded
4040,1318,2025-11-15 00:51:11,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4340,PayPal,Refunded
4041,1224,2025-11-15 00:51:12,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4341,PayPal,Refunded
4042,1040,2025-11-15 00:51:13,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4342,PayPal,Refunded
4043,1045,2025-11-15 00:51:14,120.00,Pending,209,Smartwatch,Electronics,120.00,4343,PayPal,Pending
4044,1175,2025-11-15 00:51:15,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,4344,PayPal,Completed
4045,1224,2025-11-15 00:51:16,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,4345,Credit Card,Refunded
4046,1102,2025-11-15 00:51:17,120.00,Paid,209,Smartwatch,Electronics,120.00,4346,PayPal,Completed
4047,1295,2025-11-15 00:51:18,10.00,Paid,208,Reading Light,Books,10.00,4347,Credit Card,Completed
4048,1177,2025-11-15 00:51:19,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,4348,PayPal,Completed
4049,1331,2025-11-15 00:51:20,1200.00,Paid,201,Laptop,Electronics,1200.00,4349,PayPal,Completed
4050,1034,2025-11-15 00:51:21,120.00,Refunded,209,Smartwatch,Electronics,120.00,4350,PayPal,Refunded
4051,1378,2025-11-15 00:51:22,30.00,Pending,202,Wireless Mouse,Electronics,30.00,4351,PayPal,Pending
4052,1377,2025-11-15 00:51:23,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,4352,PayPal,Refunded
4053,1377,2025-11-15 00:51:24,25.00,Paid,212,Yoga Mat,Sports,25.00,4353,Credit Card,Completed
4054,1378,2025-11-15 00:51:25,45.00,Pending,210,Running Shoes,Apparel,45.00,4354,Credit Card,Pending
4055,1379,2025-11-15 00:51:26,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,4355,Bank Transfer,Completed
4056,1377,2025-11-15 00:51:27,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,4356,PayPal,Refunded
4057,1378,2025-11-15 00:51:28,1200.00,Pending,201,Laptop,Electronics,1200.00,4357,Credit Card,Pending
4058,1379,2025-11-15 00:51:29,80.00,Paid,211,Blender,Home Goods,80.00,4358,Credit Card,Completed
4059,1377,2025-11-15 00:51:30,80.00,Refunded,211,Blender,Home Goods,80.00,4359,Bank Transfer,Refunded
4060,1379,2025-11-15 00:51:31,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,4360,Credit Card,Pending
4061,1068,2025-11-15 00:54:01,80.00,Paid,211,Blender,Home Goods,80.00,4361,Bank Transfer,Completed
4062,1052,2025-11-15 00:54:02,10.00,Pending,208,Reading Light,Books,10.00,4362,Credit Card,Pending
4063,1162,2025-11-15 00:54:03,350.00,Pending,213,Gaming Monitor,Electronics,350.00,4363,Credit Card,Pending
4064,1124,2025-11-15 00:54:04,25.00,Pending,212,Yoga Mat,Sports,25.00,4364,Bank Transfer,Pending
4065,1047,2025-11-15 00:54:05,1200.00,Refunded,201,Laptop,Electronics,1200.00,4365,PayPal,Refunded
4066,1072,2025-11-15 00:54:06,25.00,Refunded,212,Yoga Mat,Sports,25.00,4366,Credit Card,Refunded
4067,1276,2025-11-15 00:54:07,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,4367,PayPal,Completed
4068,1123,2025-11-15 00:54:08,75.50,Paid,206,Espresso Machine,Home Goods,75.50,4368,Bank Transfer,Completed
4069,1063,2025-11-15 00:54:09,10.00,Refunded,208,Reading Light,Books,10.00,4369,Bank Transfer,Refunded
4070,1013,2025-11-15 00:54:10,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4370,Bank Transfer,Completed
4071,1111,2025-11-15 00:54:11,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4371,Credit Card,Refunded
4072,1263,2025-11-15 00:54:12,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,4372,Credit Card,Refunded
4073,1238,2025-11-15 00:54:13,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4373,Bank Transfer,Completed
4074,1314,2025-11-15 00:54:14,45.00,Refunded,210,Running Shoes,Apparel,45.00,4374,PayPal,Refunded
4075,1128,2025-11-15 00:54:15,80.00,Refunded,211,Blender,Home Goods,80.00,4375,Credit Card,Refunded
4076,1137,2025-11-15 00:54:16,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4376,PayPal,Completed
4077,1333,2025-11-15 00:54:17,10.00,Refunded,208,Reading Light,Books,10.00,4377,PayPal,Refunded
4078,1223,2025-11-15 00:54:18,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4378,PayPal,Completed
4079,1018,2025-11-15 00:54:19,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4379,Bank Transfer,Pending
4080,1054,2025-11-15 00:54:20,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4380,Bank Transfer,Completed
4081,1380,2025-11-15 00:54:21,45.00,Pending,210,Running Shoes,Apparel,45.00,4381,Bank Transfer,Pending
4082,1381,2025-11-15 00:54:22,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4382,Bank Transfer,Refunded
4083,1381,2025-11-15 00:54:23,25.00,Pending,212,Yoga Mat,Sports,25.00,4383,Bank Transfer,Pending
4084,1380,2025-11-15 00:54:24,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,4384,Bank Transfer,Refunded
4085,1380,2025-11-15 00:54:25,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,4385,Bank Transfer,Completed
4086,1380,2025-11-15 00:54:26,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4386,Credit Card,Completed
4087,1381,2025-11-15 00:54:27,45.00,Refunded,210,Running Shoes,Apparel,45.00,4387,PayPal,Refunded
4088,1381,2025-11-15 00:54:28,80.00,Pending,211,Blender,Home Goods,80.00,4388,Credit Card,Pending
4089,1381,2025-11-15 00:54:29,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,4389,PayPal,Refunded
4090,1381,2025-11-15 00:54:30,25.00,Pending,212,Yoga Mat,Sports,25.00,4390,Credit Card,Pending
4091,1004,2025-11-15 00:57:02,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,4391,Bank Transfer,Refunded
4092,1064,2025-11-15 00:57:03,10.00,Pending,208,Reading Light,Books,10.00,4392,Bank Transfer,Pending
4093,1342,2025-11-15 00:57:04,25.00,Pending,212,Yoga Mat,Sports,25.00,4393,Bank Transfer,Pending
4094,1234,2025-11-15 00:57:05,10.00,Pending,208,Reading Light,Books,10.00,4394,Bank Transfer,Pending
4095,1058,2025-11-15 00:57:06,350.00,Pending,213,Gaming Monitor,Electronics,350.00,4395,Bank Transfer,Pending
4096,1181,2025-11-15 00:57:07,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,4396,PayPal,Refunded
4097,1106,2025-11-15 00:57:08,45.00,Paid,210,Running Shoes,Apparel,45.00,4397,Bank Transfer,Completed
4098,1112,2025-11-15 00:57:09,75.50,Pending,206,Espresso Machine,Home Goods,75.50,4398,PayPal,Pending
4099,109,2025-11-15 00:57:10,1200.00,Pending,201,Laptop,Electronics,1200.00,4399,PayPal,Pending
4100,1063,2025-11-15 00:57:11,120.00,Paid,209,Smartwatch,Electronics,120.00,4400,Credit Card,Completed
4101,1345,2025-11-15 00:57:12,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4401,PayPal,Pending
4102,1328,2025-11-15 00:57:13,75.50,Paid,206,Espresso Machine,Home Goods,75.50,4402,Credit Card,Completed
4103,1079,2025-11-15 00:57:14,1200.00,Pending,201,Laptop,Electronics,1200.00,4403,Credit Card,Pending
4104,1103,2025-11-15 00:57:15,120.00,Paid,209,Smartwatch,Electronics,120.00,4404,Credit Card,Completed
4105,1222,2025-11-15 00:57:16,75.50,Pending,206,Espresso Machine,Home Goods,75.50,4405,Credit Card,Pending
4106,1257,2025-11-15 00:57:17,30.00,Pending,202,Wireless Mouse,Electronics,30.00,4406,PayPal,Pending
4107,1228,2025-11-15 00:57:18,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,4407,Bank Transfer,Pending
4108,1049,2025-11-15 00:57:19,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,4408,PayPal,Completed
4109,108,2025-11-15 00:57:20,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,4409,Bank Transfer,Refunded
4110,1293,2025-11-15 00:57:21,120.00,Paid,209,Smartwatch,Electronics,120.00,4410,Bank Transfer,Completed
4111,1382,2025-11-15 00:57:22,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4411,Credit Card,Completed
4112,1383,2025-11-15 00:57:23,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,4412,Bank Transfer,Completed
4113,1384,2025-11-15 00:57:24,45.00,Refunded,210,Running Shoes,Apparel,45.00,4413,Bank Transfer,Refunded
4114,1384,2025-11-15 00:57:25,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4414,Credit Card,Completed
4115,1382,2025-11-15 00:57:26,1200.00,Pending,201,Laptop,Electronics,1200.00,4415,Bank Transfer,Pending
4116,1382,2025-11-15 00:57:27,1200.00,Refunded,201,Laptop,Electronics,1200.00,4416,PayPal,Refunded
4117,1383,2025-11-15 00:57:28,80.00,Paid,211,Blender,Home Goods,80.00,4417,Bank Transfer,Completed
4118,1384,2025-11-15 00:57:29,10.00,Refunded,208,Reading Light,Books,10.00,4418,Bank Transfer,Refunded
4119,1382,2025-11-15 00:57:30,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,4419,PayPal,Refunded
4120,1384,2025-11-15 00:57:31,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4420,PayPal,Completed
4121,1170,2025-11-15 01:00:02,25.00,Refunded,212,Yoga Mat,Sports,25.00,4421,Credit Card,Refunded
4122,1034,2025-11-15 01:00:03,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,4422,Credit Card,Refunded
4123,1082,2025-11-15 01:00:04,10.00,Refunded,208,Reading Light,Books,10.00,4423,Credit Card,Refunded
4124,1045,2025-11-15 01:00:05,30.00,Paid,202,Wireless Mouse,Electronics,30.00,4424,Bank Transfer,Completed
4125,1355,2025-11-15 01:00:06,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,4425,Credit Card,Refunded
4126,1322,2025-11-15 01:00:07,45.00,Paid,210,Running Shoes,Apparel,45.00,4426,Bank Transfer,Completed
4127,1124,2025-11-15 01:00:08,80.00,Pending,211,Blender,Home Goods,80.00,4427,PayPal,Pending
4128,1278,2025-11-15 01:00:09,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,4428,Credit Card,Refunded
4129,1378,2025-11-15 01:00:10,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4429,PayPal,Refunded
4130,1004,2025-11-15 01:00:11,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4430,PayPal,Completed
4131,1254,2025-11-15 01:00:12,10.00,Refunded,208,Reading Light,Books,10.00,4431,PayPal,Refunded
4132,1006,2025-11-15 01:00:13,75.50,Paid,206,Espresso Machine,Home Goods,75.50,4432,Bank Transfer,Completed
4133,1194,2025-11-15 01:00:14,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,4433,PayPal,Completed
4134,1156,2025-11-15 01:00:15,80.00,Refunded,211,Blender,Home Goods,80.00,4434,PayPal,Refunded
4135,1056,2025-11-15 01:00:16,15.00,Pending,207,Sci-Fi Novel,Books,15.00,4435,PayPal,Pending
4136,1156,2025-11-15 01:00:17,10.00,Pending,208,Reading Light,Books,10.00,4436,PayPal,Pending
4137,1149,2025-11-15 01:00:18,15.00,Paid,207,Sci-Fi Novel,Books,15.00,4437,Bank Transfer,Completed
4138,1184,2025-11-15 01:00:19,1200.00,Refunded,201,Laptop,Electronics,1200.00,4438,PayPal,Refunded
4139,1234,2025-11-15 01:00:20,30.00,Paid,202,Wireless Mouse,Electronics,30.00,4439,PayPal,Completed
4140,1188,2025-11-15 01:00:21,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,4440,Bank Transfer,Refunded
4141,1385,2025-11-15 01:00:22,45.00,Refunded,210,Running Shoes,Apparel,45.00,4441,Credit Card,Refunded
4142,1386,2025-11-15 01:00:23,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,4442,Bank Transfer,Completed
4143,1385,2025-11-15 01:00:24,45.00,Refunded,210,Running Shoes,Apparel,45.00,4443,Credit Card,Refunded
4144,1385,2025-11-15 01:00:25,1200.00,Refunded,201,Laptop,Electronics,1200.00,4444,Credit Card,Refunded
4145,1386,2025-11-15 01:00:26,1200.00,Refunded,201,Laptop,Electronics,1200.00,4445,Bank Transfer,Refunded
4146,1386,2025-11-15 01:00:27,10.00,Refunded,208,Reading Light,Books,10.00,4446,Bank Transfer,Refunded
4147,1385,2025-11-15 01:00:28,25.00,Pending,212,Yoga Mat,Sports,25.00,4447,PayPal,Pending
4148,1385,2025-11-15 01:00:29,120.00,Paid,209,Smartwatch,Electronics,120.00,4448,Bank Transfer,Completed
4149,1385,2025-11-15 01:00:30,45.00,Paid,210,Running Shoes,Apparel,45.00,4449,Credit Card,Completed
4150,1385,2025-11-15 01:00:31,1200.00,Refunded,201,Laptop,Electronics,1200.00,4450,Credit Card,Refunded
4151,1348,2025-11-15 01:03:01,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,4451,PayPal,Pending
4152,1269,2025-11-15 01:03:02,350.00,Paid,213,Gaming Monitor,Electronics,350.00,4452,Bank Transfer,Completed
4153,1224,2025-11-15 01:03:03,1200.00,Paid,201,Laptop,Electronics,1200.00,4453,Credit Card,Completed
